epoch,accuracy,auc,auc_1,loss,precision,precision_1,recall,recall_1,val_accuracy,val_auc,val_auc_1,val_loss,val_precision,val_precision_1,val_recall,val_recall_1,val_weighted_accuracy,weighted_accuracy
0,0.7400484085083008,0.9258908629417419,0.9258908629417419,2.2611870765686035,0.76320481300354,0.76320481300354,0.7284814119338989,0.7284814119338989,0.7358666062355042,0.9301964044570923,0.9301964044570923,1.2945302724838257,0.7494115233421326,0.7494115233421326,0.7302256226539612,0.7302256226539612,0.7358666062355042,0.7400484085083008
1,0.8185710310935974,0.9685731530189514,0.9685731530189514,0.7127100229263306,0.8433694839477539,0.8433694839477539,0.8047969937324524,0.8047969937324524,0.7923381924629211,0.9571123719215393,0.9571123719215393,0.9054825305938721,0.8212032318115234,0.8212032318115234,0.7826679944992065,0.7826679944992065,0.7923381924629211,0.8185710310935974
2,0.8427952527999878,0.9747614860534668,0.9747614860534668,0.6503051519393921,0.8632346391677856,0.8632346391677856,0.8311218619346619,0.8311218619346619,0.7627696394920349,0.9420743584632874,0.9420743584632874,1.5186316967010498,0.7884076833724976,0.7884076833724976,0.7504339218139648,0.7504339218139648,0.7627696394920349,0.8427952527999878
3,0.8763793706893921,0.9855540990829468,0.9855540990829468,0.4493931531906128,0.8943348526954651,0.8943348526954651,0.8655835390090942,0.8655835390090942,0.7338829636573792,0.9481366872787476,0.9481366872787476,1.037941813468933,0.757294237613678,0.757294237613678,0.7175799608230591,0.7175799608230591,0.7338829636573792,0.8763793706893921
4,0.9019863605499268,0.9916698932647705,0.9916698932647705,0.30757275223731995,0.9173214435577393,0.9173214435577393,0.8909777402877808,0.8909777402877808,0.8125464916229248,0.9569334983825684,0.9569334983825684,0.9420677423477173,0.8323717713356018,0.8323717713356018,0.8049218654632568,0.8049218654632568,0.8125464916229248,0.9019863605499268
5,0.920068085193634,0.9942383170127869,0.9942383170127869,0.24546608328819275,0.9332824945449829,0.9332824945449829,0.9109474420547485,0.9109474420547485,0.8197991847991943,0.9567214250564575,0.9567214250564575,0.9391139149665833,0.8375303745269775,0.8375303745269775,0.8122985363006592,0.8122985363006592,0.8197991847991943,0.920068085193634
6,0.9097774624824524,0.9906131029129028,0.9906131029129028,0.31609851121902466,0.9200379252433777,0.9200379252433777,0.9028638005256653,0.9028638005256653,0.7972353100776672,0.9508714079856873,0.9508714079856873,1.0672909021377563,0.8112751245498657,0.8112751245498657,0.7903545498847961,0.7903545498847961,0.7972353100776672,0.9097774624824524
7,0.9418991208076477,0.9965440034866333,0.9965440034866333,0.17758247256278992,0.9510341882705688,0.9510341882705688,0.935304582118988,0.935304582118988,0.802380383014679,0.9503437876701355,0.9503437876701355,1.0419540405273438,0.814140796661377,0.814140796661377,0.7958715558052063,0.7958715558052063,0.802380383014679,0.9418991208076477
8,0.9307841658592224,0.9937818050384521,0.9937818050384521,0.23266778886318207,0.938912570476532,0.938912570476532,0.9257053136825562,0.9257053136825562,0.8269898295402527,0.9549893140792847,0.9549893140792847,0.9753797054290771,0.8345794081687927,0.8345794081687927,0.8234564661979675,0.8234564661979675,0.8269898295402527,0.9307841658592224
9,0.9454888701438904,0.9955454468727112,0.9955454468727112,0.18286463618278503,0.9535410404205322,0.9535410404205322,0.9408886432647705,0.9408886432647705,0.814406156539917,0.9502871036529541,0.9502871036529541,1.1200635433197021,0.8254269361495972,0.8254269361495972,0.8089511394500732,0.8089511394500732,0.814406156539917,0.9454888701438904
10,0.956816554069519,0.9970979690551758,0.9970979690551758,0.14124450087547302,0.9624136686325073,0.9624136686325073,0.9525354504585266,0.9525354504585266,0.8093230724334717,0.953852117061615,0.953852117061615,1.0133358240127563,0.8204138278961182,0.8204138278961182,0.8036821484565735,0.8036821484565735,0.8093230724334717,0.956816554069519
11,0.933203935623169,0.9941807985305786,0.9941807985305786,0.2186329960823059,0.9389355778694153,0.9389355778694153,0.9293482303619385,0.9293482303619385,0.8134763240814209,0.9535614848136902,0.9535614848136902,1.065004587173462,0.8257125020027161,0.8257125020027161,0.8082072734832764,0.8082072734832764,0.8134763240814209,0.933203935623169
12,0.9528013467788696,0.9961385726928711,0.9961385726928711,0.16190466284751892,0.9579944610595703,0.9579944610595703,0.9490786194801331,0.9490786194801331,0.8027523159980774,0.9441807866096497,0.9441807866096497,1.2329564094543457,0.8120471239089966,0.8120471239089966,0.7989090085029602,0.7989090085029602,0.8027523159980774,0.9528013467788696
13,0.9679580926895142,0.9972755908966064,0.9972755908966064,0.11972623318433762,0.9711021184921265,0.9711021184921265,0.9650596976280212,0.9650596976280212,0.8266798853874207,0.9457326531410217,0.9457326531410217,1.2224445343017578,0.8302757740020752,0.8302757740020752,0.8248202204704285,0.8248202204704285,0.8266798853874207,0.9679580926895142
14,0.959449052810669,0.995199978351593,0.995199978351593,0.16933664679527283,0.9630709886550903,0.9630709886550903,0.9569761157035828,0.9569761157035828,0.7892387509346008,0.936536431312561,0.936536431312561,1.3764580488204956,0.7989768981933594,0.7989768981933594,0.7842177152633667,0.7842177152633667,0.7892387509346008,0.959449052810669
15,0.9575079083442688,0.9960676431655884,0.9960676431655884,0.15062716603279114,0.9607061743736267,0.9607061743736267,0.9550349712371826,0.9550349712371826,0.8087031841278076,0.9475357532501221,0.9475357532501221,1.199811577796936,0.8190482258796692,0.8190482258796692,0.8044260144233704,0.8044260144233704,0.8087031841278076,0.9575079083442688
16,0.9684367179870605,0.9971715211868286,0.9971715211868286,0.11482473462820053,0.9709827303886414,0.9709827303886414,0.9663094878196716,0.9663094878196716,0.7886189222335815,0.9411294460296631,0.9411294460296631,1.262128472328186,0.7970758676528931,0.7970758676528931,0.7840317487716675,0.7840317487716675,0.7886189222335815,0.9684367179870605
17,0.9471108913421631,0.9934398531913757,0.9934398531913757,0.21259723603725433,0.9499879479408264,0.9499879479408264,0.9450368285179138,0.9450368285179138,0.8128564357757568,0.9448944330215454,0.9448944330215454,1.6584004163742065,0.8221816420555115,0.8221816420555115,0.8096950054168701,0.8096950054168701,0.8128564357757568,0.9471108913421631
18,0.9247214794158936,0.9868738651275635,0.9868738651275635,0.4001869261264801,0.9278209805488586,0.9278209805488586,0.9228866696357727,0.9228866696357727,0.8210389018058777,0.9401383399963379,0.9401383399963379,1.561929702758789,0.8247737884521484,0.8247737884521484,0.8193032741546631,0.8193032741546631,0.8210389018058777,0.9247214794158936
19,0.966522216796875,0.9961534142494202,0.9961534142494202,0.13041792809963226,0.9689218997955322,0.9689218997955322,0.9649799466133118,0.9649799466133118,0.7911604046821594,0.9413980841636658,0.9413980841636658,1.3397243022918701,0.7987920045852661,0.7987920045852661,0.787007212638855,0.787007212638855,0.7911604046821594,0.966522216796875
20,0.9748716950416565,0.9970515966415405,0.9970515966415405,0.1050768494606018,0.9765637516975403,0.9765637516975403,0.9739410281181335,0.9739410281181335,0.8162038326263428,0.9382162690162659,0.9382162690162659,1.5894166231155396,0.821403980255127,0.821403980255127,0.8131043910980225,0.8131043910980225,0.8162038326263428,0.9748716950416565
21,0.9601138234138489,0.9942300319671631,0.9942300319671631,0.1757461279630661,0.9622384905815125,0.9622384905815125,0.958784282207489,0.958784282207489,0.8093230724334717,0.9319560527801514,0.9319560527801514,1.6952520608901978,0.8130812048912048,0.8130812048912048,0.8075873851776123,0.8075873851776123,0.8093230724334717,0.9601138234138489
22,0.922966480255127,0.9847078323364258,0.9847078323364258,0.4380407929420471,0.9256983995437622,0.9256983995437622,0.9216369390487671,0.9216369390487671,0.8165137767791748,0.9396056532859802,0.9396056532859802,1.5196216106414795,0.820367157459259,0.820367157459259,0.8144681453704834,0.8144681453704834,0.8165137767791748,0.922966480255127
23,0.9669210314750671,0.9951698184013367,0.9951698184013367,0.1516323834657669,0.9686400294303894,0.9686400294303894,0.9658840298652649,0.9658840298652649,0.8102529048919678,0.9339202642440796,0.9339202642440796,1.990639090538025,0.8134230971336365,0.8134230971336365,0.8091371059417725,0.8091371059417725,0.8102529048919678,0.9669210314750671
24,0.9649533629417419,0.9953345060348511,0.9953345060348511,0.1511772871017456,0.9668124914169312,0.9668124914169312,0.9636504054069519,0.9636504054069519,0.8137242794036865,0.9336519241333008,0.9336519241333008,1.6617121696472168,0.8189266920089722,0.8189266920089722,0.8116166591644287,0.8116166591644287,0.8137242794036865,0.9649533629417419
25,0.9728507995605469,0.9961903691291809,0.9961903691291809,0.12322419136762619,0.9742516875267029,0.9742516875267029,0.9719201326370239,0.9719201326370239,0.8251921534538269,0.9383862614631653,0.9383862614631653,1.6476879119873047,0.8294844627380371,0.8294844627380371,0.823828399181366,0.823828399181366,0.8251921534538269,0.9728507995605469
26,0.979790985584259,0.9968064427375793,0.9968064427375793,0.09991110861301422,0.9810823202133179,0.9810823202133179,0.9790996313095093,0.9790996313095093,0.82444828748703,0.938605785369873,0.938605785369873,1.6195979118347168,0.8285571336746216,0.8285571336746216,0.8226506114006042,0.8226506114006042,0.82444828748703,0.979790985584259
27,0.9668944478034973,0.9948891401290894,0.9948891401290894,0.16377252340316772,0.9681046605110168,0.9681046605110168,0.9660967588424683,0.9660967588424683,0.8077113628387451,0.9317817091941833,0.9317817091941833,1.826411485671997,0.8126093745231628,0.8126093745231628,0.806161642074585,0.806161642074585,0.8077113628387451,0.9668944478034973
28,0.9761746525764465,0.9965172410011292,0.9965172410011292,0.11327481269836426,0.9770148396492004,0.9770148396492004,0.9754301309585571,0.9754301309585571,0.8191173076629639,0.9344673156738281,0.9344673156738281,1.8070850372314453,0.8224921822547913,0.8224921822547913,0.8183114528656006,0.8183114528656006,0.8191173076629639,0.9761746525764465
29,0.9708830714225769,0.9958720207214355,0.9958720207214355,0.13597799837589264,0.9723140001296997,0.9723140001296997,0.9702714681625366,0.9702714681625366,0.8202331066131592,0.9364451766014099,0.9364451766014099,1.7035726308822632,0.8254613876342773,0.8254613876342773,0.8179395198822021,0.8179395198822021,0.8202331066131592,0.9708830714225769
30,0.980562150478363,0.99688720703125,0.99688720703125,0.09997216612100601,0.9814869165420532,0.9814869165420532,0.9797644019126892,0.9797644019126892,0.8233944773674011,0.9353508949279785,0.9353508949279785,1.7757859230041504,0.8269302845001221,0.8269302845001221,0.8219067454338074,0.8219067454338074,0.8233944773674011,0.980562150478363
31,0.9559656381607056,0.9921427369117737,0.9921427369117737,0.2327263206243515,0.9574558734893799,0.9574558734893799,0.9550881385803223,0.9550881385803223,0.8057897090911865,0.9333051443099976,0.9333051443099976,1.8175406455993652,0.8106065392494202,0.8106065392494202,0.8044260144233704,0.8044260144233704,0.8057897090911865,0.9559656381607056
32,0.9626399278640747,0.9941372275352478,0.9941372275352478,0.1746336817741394,0.9636446237564087,0.9636446237564087,0.9620815515518188,0.9620815515518188,0.8202950954437256,0.9382364749908447,0.9382364749908447,1.7072943449020386,0.8252093195915222,0.8252093195915222,0.8185594081878662,0.8185594081878662,0.8202950954437256,0.9626399278640747
33,0.9720796942710876,0.9951387643814087,0.9951387643814087,0.14706258475780487,0.9731997847557068,0.9731997847557068,0.9713882803916931,0.9713882803916931,0.8228985667228699,0.9271388053894043,0.9271388053894043,2.3335020542144775,0.8243444561958313,0.8243444561958313,0.8224026560783386,0.8224026560783386,0.8228985667228699,0.9720796942710876
34,0.9758023619651794,0.9958178997039795,0.9958178997039795,0.12449168413877487,0.9766178131103516,0.9766178131103516,0.9751375913619995,0.9751375913619995,0.8089511394500732,0.9289472103118896,0.9289472103118896,1.9755414724349976,0.813241720199585,0.813241720199585,0.807091474533081,0.807091474533081,0.8089511394500732,0.9758023619651794
35,0.9771584868431091,0.9963344931602478,0.9963344931602478,0.11666630208492279,0.9781375527381897,0.9781375527381897,0.9767330288887024,0.9767330288887024,0.8206049799919128,0.9264233708381653,0.9264233708381653,2.421790838241577,0.8222097754478455,0.8222097754478455,0.8201711177825928,0.8201711177825928,0.8206049799919128,0.9771584868431091
36,0.9671603441238403,0.993877649307251,0.993877649307251,0.17869369685649872,0.9680485725402832,0.9680485725402832,0.9667615294456482,0.9667615294456482,0.8229605555534363,0.932680070400238,0.932680070400238,2.0681660175323486,0.8257023692131042,0.8257023692131042,0.8216587901115417,0.8216587901115417,0.8229605555534363,0.9671603441238403
37,0.9717074036598206,0.9944695234298706,0.9944695234298706,0.15554895997047424,0.9723427295684814,0.9723427295684814,0.9713085293769836,0.9713085293769836,0.8106248378753662,0.9221192002296448,0.9221192002296448,2.491525173187256,0.8123989701271057,0.8123989701271057,0.8098809719085693,0.8098809719085693,0.8106248378753662,0.9717074036598206
38,0.9649799466133118,0.9941855669021606,0.9941855669021606,0.1671285182237625,0.9660122990608215,0.9660122990608215,0.9643683433532715,0.9643683433532715,0.8152740001678467,0.9247859120368958,0.9247859120368958,2.5288424491882324,0.8166780471801758,0.8166780471801758,0.814096212387085,0.814096212387085,0.8152740001678467,0.9649799466133118
39,0.974020779132843,0.9957082271575928,0.9957082271575928,0.1372523158788681,0.9749647378921509,0.9749647378921509,0.9734092354774475,0.9734092354774475,0.8131043910980225,0.930975615978241,0.930975615978241,1.9359022378921509,0.8177220225334167,0.8177220225334167,0.8117406368255615,0.8117406368255615,0.8131043910980225,0.974020779132843
40,0.9830882549285889,0.9969097375869751,0.9969097375869751,0.09916820377111435,0.9836047887802124,0.9836047887802124,0.982689380645752,0.982689380645752,0.8219687342643738,0.9288423657417297,0.9288423657417297,2.3314435482025146,0.8235549926757812,0.8235549926757812,0.8214108347892761,0.8214108347892761,0.8219687342643738,0.9830882549285889
41,0.9438668489456177,0.9866155982017517,0.9866155982017517,0.37837639451026917,0.9449934959411621,0.9449934959411621,0.9433349967002869,0.9433349967002869,0.8178775310516357,0.92889404296875,0.92889404296875,2.1899189949035645,0.82126384973526,0.82126384973526,0.8168857097625732,0.8168857097625732,0.8178775310516357,0.9438668489456177
42,0.9701651334762573,0.9947423934936523,0.9947423934936523,0.1608721762895584,0.9708748459815979,0.9708748459815979,0.9697130918502808,0.9697130918502808,0.8190553188323975,0.9315493106842041,0.9315493106842041,2.1417391300201416,0.8216310739517212,0.8216310739517212,0.8175055980682373,0.8175055980682373,0.8190553188323975,0.9701651334762573
43,0.9802164435386658,0.9963725805282593,0.9963725805282593,0.11437363922595978,0.980910062789917,0.980910062789917,0.9796580672264099,0.9796580672264099,0.8223406672477722,0.931336522102356,0.931336522102356,2.140413761138916,0.8249797821044922,0.8249797821044922,0.8213488459587097,0.8213488459587097,0.8223406672477722,0.9802164435386658
44,0.9816523790359497,0.9964606165885925,0.9964606165885925,0.10870233178138733,0.9819865226745605,0.9819865226745605,0.9813598394393921,0.9813598394393921,0.8147780895233154,0.9271047115325928,0.9271047115325928,2.2848939895629883,0.8170617818832397,0.8170617818832397,0.8139722347259521,0.8139722347259521,0.8147780895233154,0.9816523790359497
45,0.9793123602867126,0.9956068992614746,0.9956068992614746,0.13953903317451477,0.9796966314315796,0.9796966314315796,0.97899329662323,0.97899329662323,0.8034341931343079,0.9244222044944763,0.9244222044944763,2.4018306732177734,0.8065922856330872,0.8065922856330872,0.8024423718452454,0.8024423718452454,0.8034341931343079,0.9793123602867126
46,0.9682771563529968,0.993774950504303,0.993774950504303,0.17907065153121948,0.9687533378601074,0.9687533378601074,0.9678517580032349,0.9678517580032349,0.8211008906364441,0.9290731549263,0.9290731549263,2.443368434906006,0.8233903646469116,0.8233903646469116,0.82048100233078,0.82048100233078,0.8211008906364441,0.9682771563529968
47,0.9744462370872498,0.9946911931037903,0.9946911931037903,0.16035400331020355,0.9749853610992432,0.9749853610992432,0.9742335081100464,0.9742335081100464,0.8149020671844482,0.9257145524024963,0.9257145524024963,2.642380952835083,0.8164852261543274,0.8164852261543274,0.8136003017425537,0.8136003017425537,0.8149020671844482,0.9744462370872498
48,0.9808546304702759,0.9959140419960022,0.9959140419960022,0.1182183101773262,0.9813193678855896,0.9813193678855896,0.9805887341499329,0.9805887341499329,0.8265559077262878,0.9296073913574219,0.9296073913574219,2.4286539554595947,0.8276911377906799,0.8276911377906799,0.8259980082511902,0.8259980082511902,0.8265559077262878,0.9808546304702759
49,0.9795516729354858,0.9963321685791016,0.9963321685791016,0.11462350189685822,0.9799643158912659,0.9799643158912659,0.9793389439582825,0.9793389439582825,0.8202331066131592,0.9283214211463928,0.9283214211463928,2.339977264404297,0.8223356604576111,0.8223356604576111,0.8188693523406982,0.8188693523406982,0.8202331066131592,0.9795516729354858
50,0.9836998581886292,0.9960376620292664,0.9960376620292664,0.1212107464671135,0.9840095639228821,0.9840095639228821,0.9834339618682861,0.9834339618682861,0.8271138072013855,0.9270254373550415,0.9270254373550415,2.5746676921844482,0.8278709053993225,0.8278709053993225,0.8267418742179871,0.8267418742179871,0.8271138072013855,0.9836998581886292
51,0.9823171496391296,0.9955900311470032,0.9955900311470032,0.12631423771381378,0.9826531410217285,0.9826531410217285,0.9821044206619263,0.9821044206619263,0.8213488459587097,0.9239640831947327,0.9239640831947327,2.8780624866485596,0.8217299580574036,0.8217299580574036,0.8209149241447449,0.8209149241447449,0.8213488459587097,0.9823171496391296
52,0.9675060510635376,0.9926132559776306,0.9926132559776306,0.21847569942474365,0.9679857492446899,0.9679857492446899,0.9672135710716248,0.9672135710716248,0.7985370755195618,0.9153205156326294,0.9153205156326294,3.025782585144043,0.8014820218086243,0.8014820218086243,0.7978551983833313,0.7978551983833313,0.7985370755195618,0.9675060510635376
53,0.9813598394393921,0.9961022734642029,0.9961022734642029,0.12181198596954346,0.981692373752594,0.981692373752594,0.9809876084327698,0.9809876084327698,0.82004714012146,0.9243240356445312,0.9243240356445312,2.6661882400512695,0.8215550780296326,0.8215550780296326,0.8193652629852295,0.8193652629852295,0.82004714012146,0.9813598394393921
54,0.9796048402786255,0.9957810640335083,0.9957810640335083,0.13585732877254486,0.9799122214317322,0.9799122214317322,0.9793389439582825,0.9793389439582825,0.8187453746795654,0.9258322715759277,0.9258322715759277,2.5169966220855713,0.8206802010536194,0.8206802010536194,0.8181874752044678,0.8181874752044678,0.8187453746795654,0.9796048402786255
55,0.9466322660446167,0.9857282638549805,0.9857282638549805,0.3911578953266144,0.9472647309303284,0.9472647309303284,0.94620680809021,0.94620680809021,0.80132657289505,0.9194230437278748,0.9194230437278748,2.7380354404449463,0.802810788154602,0.802810788154602,0.8002727627754211,0.8002727627754211,0.80132657289505,0.9466322660446167
56,0.9798707962036133,0.9954444766044617,0.9954444766044617,0.13853609561920166,0.9802836179733276,0.9802836179733276,0.9796580672264099,0.9796580672264099,0.8204190135002136,0.9226102232933044,0.9226102232933044,2.7221155166625977,0.8223880529403687,0.8223880529403687,0.8197371959686279,0.8197371959686279,0.8204190135002136,0.9798707962036133
57,0.9812800884246826,0.9957403540611267,0.9957403540611267,0.12967808544635773,0.9815366864204407,0.9815366864204407,0.9810407757759094,0.9810407757759094,0.8240763545036316,0.9235734939575195,0.9235734939575195,2.817295789718628,0.8254086375236511,0.8254086375236511,0.8232085108757019,0.8232085108757019,0.8240763545036316,0.9812800884246826
58,0.9832478165626526,0.9961362481117249,0.9961362481117249,0.11619513481855392,0.9833488464355469,0.9833488464355469,0.9830350875854492,0.9830350875854492,0.8168237209320068,0.9240477085113525,0.9240477085113525,2.5979151725769043,0.8186908960342407,0.8186908960342407,0.8156459331512451,0.8156459331512451,0.8168237209320068,0.9832478165626526
59,0.9753503203392029,0.9950519800186157,0.9950519800186157,0.15258362889289856,0.9757311344146729,0.9757311344146729,0.9750046730041504,0.9750046730041504,0.8120505809783936,0.9219969511032104,0.9219969511032104,2.8876519203186035,0.8139028549194336,0.8139028549194336,0.8114306926727295,0.8114306926727295,0.8120505809783936,0.9753503203392029
60,0.981758713722229,0.9960916638374329,0.9960916638374329,0.125376895070076,0.982042133808136,0.982042133808136,0.9815459847450256,0.9815459847450256,0.8263079524040222,0.9255239963531494,0.9255239963531494,2.7908825874328613,0.8271965384483337,0.8271965384483337,0.825812041759491,0.825812041759491,0.8263079524040222,0.981758713722229
61,0.9836998581886292,0.9964332580566406,0.9964332580566406,0.11206460744142532,0.983828067779541,0.983828067779541,0.9835402965545654,0.9835402965545654,0.7922142148017883,0.916979193687439,0.916979193687439,2.635619878768921,0.7948957085609436,0.7948957085609436,0.7915943264961243,0.7915943264961243,0.7922142148017883,0.9836998581886292
